season,week,team,inactive_tokens,inactive_count
2024,11,LAR,charleswoods:CB:1|codyschrader:RB:1|dylanmcmahon:OL:1|joenoteboom:OL:1|nevillegallimore:DT:1|robhavenstein:OL:1|stetsonbennett:QB:1,7
2024,11,LV,andrejames:C:1|codywhitehair:G:1|dylanlaube:RB:1|harrisonbryant:TE:1|natehobbs:CB:1|treytaylor:S:1|zachcarter:DT:0,7
2024,11,MIA,alecingold:FB:1|andrewmeyer:OL:1|deeeskridge:WR:1|ethanbonner:CB:1|jeffwilson:RB:1|kendallfuller:CB:1|mohamedkamara:LB:1,7
2024,11,MIN,brettrypien:QB:1|danfeeney:C:1|dwightmcglothern:CB:1|fabianmoreau:CB:1|levidrakerodriguez:DL:1|walterrouse:OT:1,6
2024,11,NE,deatrichwise:DE:1|jaquelinroy:DT:1|joemilton:QB:1|kjosborn:WR:1|martemapu:LB:1|ochaunmathis:LB:1|tyreserobinson:G:1,7
2024,11,NO,jamaalwilliams:RB:1|jaylanford:LB:1|khristianboyd:DT:1|lucaspatrick:G:1|masontipton:WR:1|millardbradford:S:1|spencerrattler:QB:1,7
2024,11,NYJ,braidenmcgregor:DL:1|cjmosley:LB:1|izzyabanikanda:RB:0|jakehanson:OL:1|jarrickbernardconverse:CB:1|tyronsmith:OT:1,6
2024,11,PHI,dariankinnard:OL:1|eliricks:CB:1|nickgates:OL:1|tannermckee:QB:1|trevorkeegan:G:1|tristinmccollum:S:1,6
2024,11,PIT,alexhighsmith:LB:1|jonathanward:RB:1|kyleallen:QB:1|maxscharping:G:1|mycolepruitt:TE:1,5
2024,11,SEA,bradyrussell:TE:1|darekeyoung:WR:1|mylesadams:DE:1|nehemiahpritchett:CB:1|noahfant:TE:1|sataoalaumea:G:1|trevisgipson:OLB:1,7
2024,11,SF,benbartch:OL:1|charvariusward:CB:1|georgekittle:TE:1|joshuadobbs:QB:1|kevingivens:DL:1|khalildavis:DL:1|ronniebell:WR:1,7
2024,11,TEN,cedricgray:LB:1|davidmartinrobinson:TE:1|johnojukwu:OL:1|joshuakelley:RB:1|justinhardee:DB:1|lajariussneed:CB:0|leroywatson:OL:1,7
2024,11,WAS,austinseibert:K:1|chrispaul:G:1|chrisrodriguez:RB:1|dominiquehampton:LB:1|jeffdriskel:QB:1|marshonlattimore:CB:1|nickbellore:LB:1,7
2024,12,ARI,christianjones:OL:1|dariusrobinson:DL:1|jalenthompson:S:1|julianokwara:LB:1|travisvokolek:TE:1|xavierweaver:WR:1,6
2024,12,BAL,arthurmaulet:CB:1|davidojabo:OLB:1|nicksamac:C:1|rasheenali:RB:1|roquansmith:ILB:1|sanoussikane:SS:1,6
2024,12,CAR,djjohnson:OLB:1|jadencrumedy:DT:1|jalencoker:WR:1|jammierobinson:S:1|jarrettkingston:OL:1|shemarbartholomew:CB:1|thomasincoom:OLB:1,7
2024,12,CHI,ameerspeed:DB:1|dominiquerobinson:DL:1|elijahhicks:DB:1|kiranamegadjie:OL:1|ryanbates:OL:1|tylerscott:WR:1,6
2024,12,CLE,baileyzappe:QB:1|chigozieanusiem:CB:1|dontaforeman:RB:1|geoffswaim:TE:1|jedrickwills:T:1,5
2024,12,DAL,deucevaughn:RB:1|jakeferguson:TE:1|trevondiggs:CB:1|tylersmith:G:1|tyruswheat:DE:1|zackmartin:G:1,6
2024,12,DEN,calvinthrockmorton:G:1|frankcrum:T:1|gregdulcich:TE:1|krisabramsdraine:CB:1|nickgargiulo:G:1|zachallen:DL:1|zachwilson:QB:1,7
2024,12,DET,alquadinmuhammed:LB:0|brodricmartin:DT:1|colbysorsdal:OL:1|giovannimanu:OT:1|kayodeawosika:G:1|terrionarnold:CB:1,6
2024,12,GB,edgerrincooper:LB:1|jacobmonk:OL:1|jairealexander:CB:1|kitanoladapo:S:1,4
2024,12,HOU,blakefisher:T:1|folorunsofatukasi:DT:0|jamalhill:LB:1|jeffokudah:CB:1|jerryhughes:DE:1|stevensims:WR:1,6
2024,12,IND,anthonygould:WR:1|bernhardraimann:OT:1|darrenhall:S:1|isaiahland:DE:1|samehlinger:QB:1|willmallory:TE:1,6
2024,12,KC,cameronthomas:DE:1|cjhanson:OL:1|clydeedwardshelaire:RB:1|ethandriskell:OT:1|marlontuipulotu:DT:1,5
2024,12,LAC,brendenjaimes:OL:1|camhart:CB:1|denzelperryman:LB:1|djchark:WR:1|eastonstick:QB:1|jordanmcfadden:OL:1|kimanividal:RB:1,7
2024,12,LAR,brennanjackson:OLB:1|charleswoods:CB:1|codyschrader:RB:1|desjuanjohnson:DL:1|robhavenstein:OL:1|stetsonbennett:QB:1,6
2024,12,LV,alexandermattison:RB:1|codywhitehair:G:1|harrisonbryant:TE:1|jakorianbennett:CB:1|matthewbutler:DT:1|natehobbs:CB:1|zamirwhite:RB:1,7
2024,12,MIA,andrewmeyer:OL:1|deeeskridge:WR:1|ethanbonner:CB:1|jackstoll:TE:1|jeffwilson:RB:1|kendallfuller:CB:1|mohamedkamara:LB:1,7
2024,12,MIN,brettrypien:QB:1|danfeeney:OL:1|dwightmcglothern:CB:1|josholiver:TE:1|levidrakerodriguez:DL:1|walterrouse:OL:1,6
2024,12,NE,deatrichwise:DL:1|jaquelinroy:DL:1|joemilton:QB:1|kjosborn:WR:1|titusleo:DL:1|tyreserobinson:OL:1,6
2024,12,NYG,anthonyjohnson:S:1|jakekubas:OL:1|jordonriley:DL:1|timboyle:QB:1|trehawkins:CB:1,5
2024,12,PHI,dariankinnard:OL:1|devontasmith:WR:1|eliricks:CB:1|nickgates:C:1|tannermckee:QB:1|trevorkeegan:G:1,6
2024,12,PIT,alexhighsmith:LB:1|jonathanward:RB:1|kyleallen:QB:1|maxscharping:OG:1|scottmiller:WR:1,5
2024,12,SEA,bradyrussell:TE:1|laviskashenault:WR:1|mylesadams:DE:1|nehemiahpritchett:CB:1|noahfant:TE:1|sataoalaumea:G:1|trevisgipson:LB:1,7
2024,12,SF,brockpurdy:QB:1|charvariusward:CB:1|jacobcowing:WR:1|kevingivens:DL:1|khalildavis:DL:1|nickbosa:DL:1|trentwilliams:T:1,7
2024,12,TB,devinculp:TE:1|earnestbrown:DL:1|joseramirez:LB:1|tristanwirfs:OL:1|tykeesmith:S:1|tyrekfunderburk:CB:1,6
2024,12,TEN,davidmartinrobinson:TE:1|gabejeudylally:CB:1|leroywatson:OL:1|tyjaespears:RB:1,4
2024,12,WAS,chrispaul:G:1|dominiquehampton:LB:1|emmanuelforbes:CB:1|jeffdriskel:QB:1|marshonlattimore:CB:1,5
2024,13,ARI,christianjones:OL:1|julianokwara:LB:1|khyiristonga:DL:1|travisvokolek:TE:1|xavierweaver:WR:1,5
2024,13,ATL,brandonparker:OL:1|elijahwilkinson:OL:1|jasemcclellan:RB:1|jdbertrand:LB:1|mikehughes:CB:1|rashaanevans:LB:1|rileypatterson:K:1,7
2024,13,BAL,devontezwalker:WR:1|keatonmitchell:RB:1|kylevannoy:OLB:1|marcuswilliams:FS:1|nicksamac:C:1,5
2024,13,BUF,daltonkincaid:TE:1|eddieulofoshio:LB:0|javonsolomon:DE:1|kaiirelam:CB:1|keoncoleman:WR:1|mikewhite:QB:1|willclapp:OL:1,7
2024,13,CAR,akaylebevans:CB:1|jadencrumedy:DT:1|jalencoker:WR:1|jammierobinson:S:1|jarrettkingston:OL:1|jatavionsanders:TE:1|shemarbartholomew:CB:1,7
2024,13,CHI,ameerspeed:DB:1|dominiquerobinson:DL:1|elijahhicks:DB:1|kiranamegadjie:OL:1|ryanbates:OL:1|tylerscott:WR:1,6
2024,13,CIN,charliejones:WR:1|loganwilson:LB:1|sheldonrankins:DT:1|tannermclachlan:TE:1|trentonirwin:WR:1,5
2024,13,CLE,cedrictillman:WR:1|chigozieanusiem:CB:1|dontaforeman:RB:1|jameshouston:DE:1|jedrickwills:OT:1|juanthornhill:S:1|samkamara:DT:1,7
2024,13,DAL,andrewbooth:CB:1|deucevaughn:RB:1|jakeferguson:TE:1|marshawnkneeland:DE:1|ryanflournoy:WR:1|trevondiggs:CB:1|zackmartin:G:1,7
2024,13,DEN,drewsanders:LB:1|eyiomauwazurike:DL:1|frankcrum:OT:1|nickgargiulo:OL:1|rileymoss:CB:1|zachwilson:QB:1,6
2024,13,DET,carltondavis:CB:1|colbysorsdal:OL:1|emmanuelmoseley:CB:1|giovannimanu:OL:1|kayodeawosika:OL:1|taylordecker:OL:1,6
2024,13,GB,edgerrincooper:LB:1|jacobmonk:OL:1|jairealexander:CB:1|romeodoubs:WR:1,4
2024,13,HOU,folorunsofatukasi:DT:0|jalenpitre:S:1|jamalhill:LB:1|jerryhughes:DE:1|nickbroeker:G:1|stevensims:WR:1|xavierhutchinson:WR:1,7
2024,13,IND,ashtondulin:WR:1|bradensmith:OT:1|darrenhall:S:1|isaiahland:DE:1|joshdowns:WR:1|samehlinger:QB:1|tanorbortolini:G:1,7
2024,13,JAX,cjbeathard:QB:1|dernestjohnson:RB:1|eseziotomewo:DT:1|javonfoster:OL:1|jordanjefferson:DT:1|yasirabdullah:LB:1,6
2024,13,KC,cjhanson:OL:1|clydeedwardshelaire:RB:1|djhumphries:OL:1|ethandriskell:OT:1|malikherring:DE:1|marlontuipulotu:DT:1|spencershrader:K:1,7
2024,13,LAC,brendenjaimes:OL:1|camhart:CB:1|denzelperryman:LB:1|eastonstick:QB:1|jeremiahjeanbaptiste:LB:1|jordanmcfadden:OL:1,6
2024,13,LAR,brennanjackson:OLB:1|codyschrader:RB:1|dylanmcmahon:OL:1|stetsonbennett:QB:1|warrenmcclendon:OL:1,5
2024,13,LV,alexandermattison:RB:1|codywhitehair:G:1|harrisonbryant:TE:1|matthewbutler:DT:1|natehobbs:CB:1|ramelkeyton:WR:1|zamirwhite:RB:1,7
2024,13,MIA,anthonywalker:LB:1|deeeskridge:WR:1|ethanbonner:CB:1|jackstoll:TE:1|kendallfuller:CB:1|tylerhuntley:QB:1,6
2024,13,MIN,brettrypien:QB:1|dwightmcglothern:CB:1|edingram:G:1|jayward:S:1|josholiver:TE:1|levidrakerodriguez:DL:1|michaeljurgens:C:1,7
2024,13,NE,jaquelinroy:NT:1|joemilton:QB:1|kjosborn:WR:1|lestercotton:G:1|martemapu:LB:1|titusleo:DE:1|tyreserobinson:G:1,7
2024,13,NO,erikmccoy:C:1|jaylanford:LB:1|jordanmims:RB:1|khristianboyd:DT:1|lucaspatrick:G:1|masontipton:WR:1|spencerrattler:QB:1,7
2024,13,NYG,anthonyjohnson:S:1|armonwatts:DL:1|deontebanks:CB:1|gregdulcich:TE:1|jakekubas:G:1|jermaineeluemunor:OT:1|tommydevito:QB:1,7
2024,13,NYJ,braidenmcgregor:DE:1|cjmosley:LB:1|israelabanikanda:RB:1|jakehanson:OL:1|jarrickbernardconverse:CB:1|maxmitchell:OL:1,6
2024,13,PHI,dariankinnard:OL:1|dariusslay:CB:1|devontasmith:WR:1|johnnywilson:WR:1|nickgates:OL:1|tannermckee:QB:1|trevorkeegan:G:1,7
2024,13,PIT,alexhighsmith:OLB:1|jonathanward:RB:1|kyleallen:QB:1|maxscharping:OL:1|scottymiller:WR:0,5
2024,13,SEA,ajfinley:S:1|darekeyoung:WR:1|jarenhall:QB:1|jerrickreed:FS:1|mikemorris:DE:1|nehemiahpritchett:CB:1|trevisgipson:LB:1,7
2024,13,SF,aaronbanks:OL:1|brandonallen:QB:1|demetriusflanniganfowles:LB:1|deommodorelenoir:CB:1|jordanelliott:DL:1|nickbosa:DL:1|trentwilliams:OT:1,7
2024,13,TB,devinculp:TE:1|earnestbrown:DL:1|joetryonshoyinka:LB:1|tykeesmith:DB:1|tyrekfunderburk:CB:1,5
2024,13,TEN,davidmartinrobinson:TE:1|gabejeudylally:CB:1|joshuakelley:RB:1|leroywatson:OT:1,4
2024,13,WAS,andrewwylie:OT:1|dominiquehampton:LB:1|jeffdriskel:QB:1|marshonlattimore:CB:1|phidarianmathis:DL:1,5
2024,14,ARI,christianjones:OL:1|khyiristonga:DL:1|travisvokolek:TE:1|victordimukeje:OLB:1|xavierweaver:WR:1,5
2024,14,ATL,brandonparker:OL:1|caseywashington:WR:1|elijahwilkinson:OL:1|jasemcclellan:RB:1|natronebrooks:CB:1|rashaanevans:LB:1,6
2024,14,BUF,daltonkincaid:TE:1|eddieulofoshio:LB:0|jordanphillips:DT:1|kaiirelam:CB:1|keoncoleman:WR:1|quintinmorris:TE:1|willclapp:C/G:1,7
2024,14,CAR,akaylebevans:CB:1|calebfarley:CB:1|jadeveonclowney:OLB:1|jalencoker:WR:1|jammierobinson:S:1|jarrettkingston:OL:1|shemarbartholomew:CB:1,7
2024,14,CHI,ameerspeed:DB:1|dominiquerobinson:DL:1|elijahhicks:DB:1|larryborom:OL:1|roschonjohnson:RB:1|ryanbates:OL:1|tylerscott:WR:1,7
2024,14,CIN,charliejones:WR:1|daijahnanthony:S:1|orlandobrown:OT:1|sheldonrankins:DT:1|tannermclachlan:DE:1,5
2024,14,CLE,baileyzappe:QB:1|cedrictillman:WR:1|chigozieanusiem:CB:1|dontaforeman:RB:1|jamarithrash:WR:1|jameshouston:DE:1|samkamara:DT:1,7
2024,14,DAL,andrewbooth:CB:1|damoneclark:LB:1|deucevaughn:RB:1|jalenbrooks:WR:1|juanyehthomas:S:1|tyruswheat:DE:1,6
2024,14,DET,djreader:DL:1|emmanuelmoseley:CB:1|giovannimanu:OL:1|joshuapaschal:DL:1|kayodeawosika:OL:1|levionwuzurike:DL:1|taylordecker:OL:1,7
2024,14,GB,coreyballentine:CB:1|edgerrincooper:LB:1|jacobmonk:OL:1|jairealexander:CB:1|romeodoubs:WR:1,5
2024,14,JAX,antonharrison:OL:1|daernestjohnson:RB:0|eseziotomewo:DT:1|jordanjefferson:DT:1|joshreynolds:WR:1|mylescole:DE:1,6
2024,14,KC,cjhanson:OL:1|clydeedwardshelaire:RB:1|ethandriskell:T:1|joshuche:DE:0|kingsleysuamataia:T:1|malikherring:DE:1|marlontuipulotu:DT:1,7
2024,14,LAC,brendenjaimes:OL:1|denzelperryman:LB:1|eastonstick:QB:1|jordanmcfadden:OL:1|justineboigbe:DL:1|laddmcconkey:WR:1|tonyjefferson:S:1,7
2024,14,LAR,brennanjackson:OLB:1|codyschrader:RB:1|dylanmcmahon:OL:1|emmanuelforbes:CB:1|stetsonbennett:QB:1|warrenmcclendon:OL:1,6
2024,14,LV,alexandermattison:RB:1|codywhitehair:G:1|janariusrobinson:DE:1|justinshorter:TE:1|natehobbs:CB:1|zamirwhite:RB:1,6
2024,14,MIA,andrewmeyer:OL:1|ethanconner:CB:0|jackstoll:TE:1|raheemmostert:RB:1|rivercracraft:WR:1|skylarthompson:QB:1,6
2024,14,MIN,brettrypien:QB:1|danfeeney:C:1|levidrakerodriguez:DL:1|patjones:OLB:0|stephongilmore:CB:1|walterrouse:OT:1,6
2024,14,NO,jaylanford:LB:1|jordanmims:RB:1|khristianboyd:DT:1|masontipton:WR:1|spencerrattler:QB:1,5
2024,14,NYG,bobbyokereke:LB:1|christopherhubbard:OT:0|deewilliams:CB:1|deontebanks:CB:1|druphillips:CB:0|jermaineeluemunor:OT:1|rakeemnunezroches:DL:1,7
2024,14,NYJ,braidenmcgregor:DL:1|breecehall:RB:1|malachicorley:WR:1|qwantezstiggers:CB:1|saucegardner:CB:1|xaviernewman:OL:0,6
2024,14,PHI,britaincovey:WR:1|dariankinnard:OL:1|nickgates:OL:1|reedblankenship:S:1|sydneybrown:S:1|tannermckee:QB:1|trevorkeegan:OL:1,7
2024,14,PIT,corytrice:CB:1|deanlowry:DE:1|georgepickens:WR:1|kyleallen:QB:1|maxscharping:OL:1,5
2024,14,SEA,ajfinley:FS:1|codywhite:WR:1|kennethwalker:RB:1|patrickoaconnell:LB:0|trebrown:CB:1|trevisgipson:LB:1|tyzenter:P:0,7
2024,14,SF,aaronbanks:OL:1|demetriusflanniganfowles:LB:1|israelabanikanda:RB:1|joshuadobbs:QB:1|nickbosa:DE:1|rockyasin:CB:1|trentwilliams:OL:1,7
2024,14,TB,devinculp:TE:1|earnestbrown:DL:1|jjrussell:LB:1|joetryonshoyinka:OLB:1|joshhayes:CB:1|kjbritt:LB:1|mikeedwards:S:1,7
2024,14,TEN,gabejeudylally:CB:1|jeromebaker:LB:1|jhaaquanjackson:WR:0|joshuakelley:RB:1|kennethmurray:LB:1|leroywatson:OT:1|rogermccreary:CB:1,7
2024,15,ARI,christianjones:OL:1|khyiristonga:DL:1|travisvokolek:TE:1|xavierweaver:WR:1,4
2024,15,ATL,brandondorlus:DL:1|carloswashington:RB:1|caseywashington:WR:1|elijahwilkinson:OL:1|rashaanevans:LB:1,5
2024,15,BAL,adisaisaac:OLB:1|keatonmitchell:RB:1|marcuswilliams:FS:1|nicksamac:C:1|sanoussikane:S:1,5
2024,15,BUF,caseytoohill:DE:1|damarhamlin:S:1|eddieulofoshio:LB:0|mikewhite:QB:1|quintonjefferson:DT:1|rasuldouglas:CB:1|taylorrapp:S:1,7
2024,15,CAR,akaylebevans:CB:1|jarrettkingston:OL:1|nickscott:S:1|raheemblackshear:RB:1|samroberts:DT:1|shemarbartholomew:CB:1|trevinwallace:LB:1,7
2024,15,CHI,ameerspeed:DB:1|braxtonjones:OL:1|gervondexter:DL:1|noahsewell:LB:1|roschonjohnson:RB:1|ryanbates:OL:1,6
2024,15,CIN,charliejones:WR:1|codyford:OT:1|loganwoodside:QB:1|orlandobrown:OT:1|sheldonrankins:DT:1|tannermclachlan:TE:1,6
2024,15,CLE,baileyzappe:QB:1|cedrictillman:WR:1|chigozieanusiem:CB:1|daontaforeman:RB:0|davidnjoku:TE:1|dustinhopkins:K:1|jameshouston:DE:1,7
2024,15,DAL,cooperbeebe:C:1|deucevaughn:RB:1|juanyehthomas:S:1|ryanflournoy:WR:1|trevondiggs:CB:1|tyruswheat:DE:1,6
2024,15,DEN,eyiomauwazurike:DL:1|frankcrum:OL:1|levellebailey:LB:1|leviwallace:CB:1|nickgargiulo:OL:1|rileymoss:CB:1|zachwilson:QB:1,7
2024,15,DET,brodricmartin:DL:1|colbysorsdal:OL:1|emmanuelmoseley:CB:1|giovannimanu:T:1|kayodeawokika:G:0|mylesadams:DL:1|trevornowaske:LB:1,7
2024,15,GB,jacobmonk:OL:1|jairealexander:CB:1|javonbullard:S:1|malikheath:WR:1,4
2024,15,HOU,cadestover:TE:1|jerryhughes:DE:1|juicescruggs:OL:1|kurthinish:DT:1|stevensims:WR:1,5
2024,15,IND,ashtondulin:WR:1|atoniomafi:OL:1|darrenhall:S:1|isaiahland:DE:1|samehlinger:QB:1,5
2024,15,JAX,dernestjohnson:RB:1|eseziotomewo:DT:1|javonfoster:OL:1|jordanjefferson:DT:1|mylescoles:DE:0,5
2024,15,KC,cjhanson:OL:1|clydeedwardshelaire:RB:1|djhumphries:OL:1|ethandriskell:OT:1|joshuauche:DE:1|malikherring:DE:1|marlontuipulotu:DT:1,7
2024,15,LAC,brendenjaimes:OL:1|denzelperryman:LB:1|eastonstick:QB:1|jordanmcfadden:OL:1|justineboigbe:DL:1|willdissly:TE:1,6
2024,15,LAR,brennanjackson:OLB:1|cobiedurant:CB:1|codyschrader:RB:1|dylanmcmahon:OL:1|stetsonbennett:QB:1|warrenmcclendon:OL:1,6
2024,15,LV,aidanoconnell:QB:1|andruspeat:OL:1|charlessnowden:DE:1|maxxcrosby:DE:1|samwebb:CB:1,5
2024,15,MIA,deeeskridge:WR:1|ethanbonner:CB:1|jackstoll:TE:1|jeffwilson:RB:1|kendalllamm:OT:1|neilfarrell:DT:1|terronarmstead:OT:1,7
2024,15,MIN,brettrypien:QB:1|danfeeney:C:1|levidrakerodriguez:DL:1|stephongilmore:CB:1|walterrouse:OT:1,5
2024,15,NE,colestrange:OL:1|javonbaker:WR:1|joemilton:QB:1|martemapu:LB:1|tyreserobinson:OL:1,5
2024,15,NO,derekcarr:QB:1|jordanmims:RB:1|khristianboyd:DT:1|masontipton:WR:1|tanohkpassagnon:DE:1,5
2024,15,NYG,bobbyokereke:LB:1|coradaleflott:CB:0|deontebanks:CB:1|drewlock:QB:1|druphillips:CB:0|rakeemnunezroches:DL:1,6
2024,15,NYJ,braidenmcgregor:DE:1|brandinechols:CB:1|djreed:CB:1|jaylinsimpson:S:1|malachicorley:WR:1|tylerconklin:TE:1|xaviernewman:OL:0,7
2024,15,PHI,britainconvey:WR:0|dariankinnard:T:1|eliricks:CB:1|nickgates:OL:1|tannermckee:QB:1|trevorkeegan:G:1,6
2024,15,PIT,corytrice:DB:1|deshonelliott:S:1|georgepickens:WR:1|kyleallen:QB:1|larryogunjobi:DT:1,5
2024,15,SEA,artieburns:CB:1|bradyrussell:TE:1|codywhite:WR:1|jarenhall:QB:1|kennethwalker:RB:1|trebrown:CB:1|trevisgipson:LB:1,7
2024,15,SF,israelabanikanda:RB:1|joshuadobbs:QB:1|khalildavis:DL:1|malikmustapha:S:1|rockyasin:CB:1|trentwilliams:LT:1,6
2024,15,TB,antoinewinfield:S:1|devinculp:TE:1|earnestbrown:DL:1|joseramirez:LB:1|kjbritt:LB:1|mikeedwards:S:1|roycenewman:OL:1,7
2024,15,TEN,jeromebaker:LB:1|jhaquanjackson:WR:1|joshuakelley:RB:1|otisreese:LB:1|rogermccreary:CB:1|treavery:CB:1,6
2024,15,WAS,dominiquehampton:LB:1|jeffdriskel:QB:1|kjosborn:WR:1|michaeldavis:CB:1|phidarianmathis:DT:1|tylerbiadasz:C:1|zanegonzalez:K:1,7
2024,16,ARI,christianjones:OL:1|jammierobinson:S:1|mackwilson:LB:1|parisjohnson:OL:1|travisvokolek:TE:1|treybenson:RB:1|xavierweave:WR:0,7
2024,16,ATL,brandondorlus:DL:1|brandonparker:T:1|carloswashington:RB:1|caseywashington:WR:1|dylandrummond:WR:1|elijahwilkinson:OL:1,6
2024,16,BAL,adisaisaac:OLB:1|jalynarmourdavis:CB:1|keatonmitchell:RB:1|marcuswilliams:S:1|nelsonagholor:WR:1|nicksamac:C:1,6
2024,16,BUF,curtissamuel:WR:1|damarhamlin:S:1|dewaynecarter:DT:1|mattmilano:LB:1|rasuldouglas:CB:1|taylorrapp:S:1|tylangrable:OT:1,7
2024,16,CAR,akaylebevans:CB:1|brandonwalton:OL:1|cademays:C:1|jordanfuller:S:1|shemarbartholomew:CB:1|velusjones:WR:1|xavierlegette:WR:1,7
2024,16,CHI,ameerspeed:DB:1|dougkramer:OL:1|gervondexter:DL:1|kiranamegadjie:OL:1|noahsewell:LB:1|travishomer:RB:1,6
2024,16,CIN,charliejones:WR:1|loganwoodside:QB:1|orlandobrown:OT:1|samhubbard:DE:1|sheldonrankins:DT:1|tannerhudson:TE:1,6
2024,16,CLE,brendenbates:TE:1|cameronthomas:DE:1|cedrictillman:WR:1|chigozieanusiem:CB:1|jameiswinston:QB:1|kahlefhailassie:CB:1|shelbyharris:DT:1,7
2024,16,DAL,deucevaughn:RB:1|erickendricks:LB:1|jalenbrooks:WR:1|juanyehthomas:DB:1|justinrogers:DT:1|tjbass:OL:1|tyruswheat:DE:1,7
2024,16,DEN,frankcrum:OT:1|jaleelmclaughlin:RB:1|levellebailey:ILB:1|leviwallace:CB:1|matthenningsen:DL:1|rileymoss:CB:1|zachwilson:QB:1,7
2024,16,DET,brodricmartin:DL:1|davidmontgomery:RB:1|giovannimanu:OL:1|grahamglasgow:OL:1|jonahwilliams:DL:1|kwonalexander:LB:1,6
2024,16,GB,evanwilliams:S:1|jacobmonk:OL:1|jairealexander:CB:1|javonbullard:S:1|malikheath:WR:1|quaywalker:LB:1,6
2024,16,HOU,cadestover:TE:1|devinwhite:LB:1|folorunsofatukasi:DT:0|jerryhughes:DE:1|johnmetchie:WR:1|juicescruggs:C:1|nickbroeker:G:1,7
2024,16,IND,alecpierce:WR:1|antoniomafi:G:0|chrislammons:CB:1|daltontucker:G:1|ejspeed:LB:1|isaiahland:DE:1|samehlinger:QB:1,7
2024,16,JAX,eseziotomewo:DT:1|javonfoster:OL:1|jordanjefferson:DT:1|ronalddarby:CB:1,4
2024,16,KC,chamarriconner:S:1|cjhanson:G:1|djhumphries:OT:1|ethandriskell:OT:1|joshuauche:LB:1|malikherring:DE:1|marlontuipulotu:DT:1,7
2024,16,LAC,brendenjaimes:OL:1|camhart:CB:1|eastonstick:QB:1|elijahmolden:S:1|jordanmcfadden:OL:1|shaquillequarterman:LB:1|willdissly:TE:1,7
2024,16,LAR,codyschrader:RB:1|dylanmcmahon:OL:1|emmanuelforbes:CB:1|stetsonbennett:QB:1|tylerjohnson:WR:1|warrenmcclendon:OL:1,6
2024,16,LV,carterbradley:QB:1|jordanmeredith:OL:1|kanaaimauga:LB:0|matthewbutler:DT:1|natehobbs:CB:1|samwebb:CB:1,6
2024,16,MIA,andrewmeyer:OL:1|channingtindall:LB:1|deeeskridge:WR:1|ethanbonner:RB:1|jaylenwaddle:WR:1|mohamedkamara:LB:1,6
2024,16,MIN,brettrypien:QB:1|danfeeney:C:1|fabianmoreau:CB:1|harrisonsmith:S:1|jalenredmond:DL:1|nickmuse:TE:1|walterrouse:OT:1,7
2024,16,NE,jabrillpeppers:S:1|jamycalhasty:RB:1|joemilton:QB:1|lecitussmith:G:1|marcusjones:CB:1|tyreserobinson:G:1,6
2024,16,NO,alvinkamara:RB:1|derekcarr:QB:1|khristianboyd:DT:1|marquezvaldesscantling:WR:1|nathanshepherd:DT:1,5
2024,16,NYG,aaronstinnie:G:1|caseyrogers:DT:1|deewilliams:CB:1|divaadwilson:CB:1|gregstroman:CB:1|timboyle:QB:1,6
2024,16,NYJ,jakehanson:OL:1|jarrickbernardconverse:CB:1|jaylinsimpson:S:1|michaelcarter:CB:1|quinnenwilliams:DL:1|xaviernewman:OL:0,6
2024,16,PHI,britaincovey:WR:1|dariankinnard:OT:1|eliricks:CB:1|nickgates:C:1|tannermckee:QB:1|trevorkeegan:OL:1,6
2024,16,PIT,deshonelliott:S:1|dontejackson:CB:1|georgepickens:WR:1|justinfields:QB:1|larryogunjobi:DT:1,5
2024,16,SEA,bradyrussell:TE:1|codywhite:WR:1|jarenhall:QB:1|michaeljerrell:OT:1|nehemiahpritchett:CB:1|patrickoaconnell:LB:0,6
2024,16,SF,isaacguerendo:RB:1|jaketonges:TE:1|joshdobbs:QB:0|khalildavis:DL:1|robertbeal:DE:1|rockyasin:CB:1|trentwilliams:LT:1,7
2024,16,TB,antoinewinfield:S:1|cadeotton:TE:1|earnestbrown:DL:1|joseramirez:OLB:1|kjbritt:LB:1|roycenewman:OL:1,6
2024,16,TEN,gabejeudylally:CB:1|jeromebaker:LB:1|jhaquanjackson:WR:1|joshuakelley:RB:1|lukegifford:LB:1|nickfolk:K:1|treavery:CB:1,7
2024,16,WAS,chrispaul:OL:1|dominiquehampton:LB:1|jeffdriskel:QB:1|kjosborn:WR:1|michaeldavis:CB:1|phidarianmathis:DT:1,6
2024,17,ARI,bentonwhitley:LB:1|jammierobinson:S:1|joeyblount:S:1|miloeifler:LB:1|travisvokolek:TE:1|treybenson:RB:1|xavierweaver:WR:1,7
2024,17,ATL,brandondorlus:DL:1|brandonparker:OT:1|carloswashington:RB:1|caseywashington:WR:1|elijahwilkinson:OL:1|kevinking:CB:1|tyronewheatley:OT:1,7
2024,17,BAL,adisaisaac:OLB:1|jalynarmourdavis:CB:1|keatonmitchell:RB:1|marcuswilliams:FS:1|nelsonagholor:WR:1|nicksamac:C:1,6
2024,17,BUF,austinjohnson:DT:1|curtissamuel:WR:1|damarhamlin:S:1|kaiirelam:CB:1|lewiscine:S:1|nickmorrow:LB:0|tylangrable:OT:1,7
2024,17,CAR,deventhompkins:WR:1|jackplummer:QB:1|jayceehorn:CB:1|jordanfuller:S:1|joseyjewell:LB:1|taylormoton:OT:1,6
