season,week,team,opponent,player_clean_key,actual_pass_yards,actual_attempts,pred_pass_yards,pred_attempts,pred_ypa,actual_qb_attempt_share,actual_ypa,implied_pred_ypa,det_pass_yards
2024,18,SEA,LAR,genosmith,223,27,212.4715907,29.12318376,7.260129602,1,8.259259259,7.295616868,211.4380885
2024,18,TB,NO,bakermayfield,221,32,242.6647371,31.84769213,7.602263515,1,6.90625,7.619539152,242.1145479
2025,1,ARI,NO,kylermurray,163,29,226.4094296,31.20849265,7.31042797,1,5.620689655,7.254737747,228.1474376
2025,1,ATL,TB,michaelpenixjr,298,42,210.9137149,27.17564959,7.816228461,1,7.095238095,7.761128733,212.4110858
2025,1,BUF,BAL,joshallen,394,46,225.2766789,30.17426654,7.446047097,1,8.565217391,7.465854343,224.6790098
2025,1,CAR,JAX,bryceyoung,154,35,194.0208814,30.57123079,6.347148791,1,4.4,6.346518487,194.0401506
2025,1,CHI,MIN,calebwilliams,210,35,209.8239544,31.44109654,6.634069507,1,6,6.673557144,208.5824198
2025,1,CIN,CLE,joeburrow,113,23,245.7174419,33.19002942,7.441277864,1,4.913043478,7.403351133,246.9762313
2025,1,CLE,CIN,joeflacco,290,45,245.5350904,34.2928366,7.168819924,1,6.444444444,7.15995277,245.8391702
2025,1,DAL,PHI,dakprescott,188,34,200.0972718,28.62924967,7.024964302,1,5.529411765,6.989260078,201.1194569
2025,1,DEN,TEN,bonix,176,40,214.6022981,31.13708489,6.922923403,1,4.4,6.892176928,215.5596537
2025,1,DET,GB,jaredgoff,225,39,280.6729638,33.57540704,8.337706777,1,5.769230769,8.359480601,279.9418988
2025,1,GB,DET,jordanlove,188,22,210.4369003,26.6740378,7.891699162,1,8.545454545,7.889203048,210.5034818
2025,1,HOU,LAR,cjstroud,188,27,177.5472818,25.05637128,7.081142934,1,6.962962963,7.085913594,177.4277464
2025,1,IND,MIA,danieljones,272,29,201.4157408,30.68428234,6.544680497,1,9.379310345,6.564133994,200.8188242
2025,1,JAX,CAR,trevorlawrence,178,31,188.9564416,26.11849976,7.199513143,1,5.741935484,7.234582512,188.0404823
2025,1,KC,LAC,patrickmahomes,258,39,225.5454231,32.39752496,7.001022984,1,6.615384615,6.961810305,226.8158168
2025,1,LAC,KC,justinherbert,318,34,227.3962381,30.24785787,7.51231128,1,9.352941176,7.517763374,227.2313239
2025,1,LV,NE,genosmith,362,34,223.9021656,30.26114508,7.457078336,1,10.64705882,7.398998452,225.6597294
2025,1,NO,ARI,spencerrattler,214,46,197.6952786,30.26986111,6.515598086,1,4.652173913,6.531093018,197.2262491
2025,1,PIT,NYJ,aaronrodgers,244,30,198.1308093,28.22990672,7.001026763,1,8.133333333,7.01847198,197.6383325
2025,1,SEA,SF,samdarnold,150,23,252.7012282,32.42624682,7.821348722,1,6.52173913,7.793107527,253.6169842
2025,1,SF,SEA,brockpurdy,277,35,232.8345558,28.83276725,8.03749781,1,7.914285714,8.075345451,231.7433036
2025,1,TB,ATL,bakermayfield,167,32,245.5358012,31.57904771,7.76035278,1,5.21875,7.775275666,245.0645507
2025,1,WAS,NYG,jaydendaniels,233,30,190.9751516,26.41308195,7.227998961,1,7.766666667,7.230324426,190.9137289
2025,2,ARI,CAR,kylermurray,220,25,216.9021893,29.7789891,7.285183092,1,8.8,7.283732453,216.9453879
2025,2,ATL,MIN,michaelpenixjr,135,21,262.3751735,33.82013504,7.759008969,1,6.428571429,7.757957595,262.4107311
2025,2,BAL,CLE,lamarjackson,225,29,247.0386334,28.27438713,8.727735174,1,7.75862069,8.737187909,246.7713631
2025,2,BUF,NYJ,joshallen,148,25,282.3084555,37.58587253,7.503784466,0.9259259259,5.92,7.511025726,282.0362864
2025,2,CAR,ARI,bryceyoung,328,55,189.6359744,30.15016492,6.296977911,1,5.963636364,6.289715989,189.8549225
2025,2,CHI,DET,calebwilliams,207,30,187.1487413,28.37516832,6.598792269,0.9090909091,6.9,6.595511231,187.2418413
2025,2,CLE,BAL,joeflacco,199,45,244.0091988,34.26687375,7.119532851,0.9375,4.422222222,7.12084798,243.9641334
2025,2,DAL,NYG,dakprescott,361,52,219.3865265,32.29561507,6.789000206,1,6.942307692,6.793074725,219.2549374
2025,2,DEN,IND,bonix,206,30,240.2637013,35.38563392,6.776537113,1,6.866666667,6.789865679,239.7920615
2025,2,DET,CHI,jaredgoff,334,28,276.0897801,33.73454774,8.188640921,1,11.92857143,8.184185015,276.2400981
2025,2,GB,WAS,jordanlove,292,31,212.0331813,26.75079547,7.773532803,1,9.419354839,7.926238364,207.9481861
2025,2,HOU,TB,cjstroud,207,24,203.5068044,28.36939124,7.146974261,1,8.625,7.173463916,202.755309
2025,2,IND,DEN,danieljones,316,34,207.0767292,31.66640567,6.579175509,1,9.294117647,6.539319029,208.3388407
2025,2,JAX,CIN,trevorlawrence,271,42,224.7446086,31.69303598,7.115794249,1,6.452380952,7.091293139,225.5211232
2025,2,KC,PHI,patrickmahomes,187,29,203.4173148,28.98458784,7.050162936,1,6.448275862,7.018119973,204.3460669
2025,2,LAC,LV,justinherbert,242,27,222.286668,29.82201967,7.470152504,1,8.962962963,7.453776453,222.7750349
2025,2,LAR,TEN,matthewstafford,298,33,243.6558311,32.50437904,7.436790703,1,9.03030303,7.496092473,241.7282639
2025,2,LV,LAC,genosmith,180,43,247.6356517,32.38532767,7.646745216,1,4.186046512,7.646538404,247.6423494
2025,2,MIA,NE,tuatagovailoa,315,32,157.0828875,22.17970171,7.094026878,1,9.84375,7.082281341,157.3434
2025,2,MIN,ATL,jjmccarthy,158,21,214.1319879,28.97895743,7.372918213,1,7.523809524,7.389223315,213.659483
2025,2,NE,MIA,drakemaye,230,23,234.0942926,36.30939108,6.469065774,1,10,6.447210644,234.8878391
2025,2,NO,SF,spencerrattler,207,34,241.465794,38.56169282,6.257251384,1,6.088235294,6.26180482,241.2902058
2025,2,NYG,DAL,russellwilson,450,41,211.6960134,29.58772176,7.184647673,1,10.97560976,7.154860221,212.5773563
2025,2,PHI,KC,jalenhurts,101,22,179.1694525,23.74262884,7.566503361,1,4.590909091,7.546319059,179.6486809
2025,2,PIT,SEA,aaronrodgers,203,33,232.6346373,32.89593472,7.069654,0.9428571429,6.151515152,7.071835449,232.5628765
2025,2,SEA,PIT,samdarnold,295,33,234.8000654,30.90906193,7.591983626,1,8.939393939,7.596479826,234.6610921
2025,2,TB,HOU,bakermayfield,215,38,220.7267766,29.45488413,7.460610348,1,5.657894737,7.493724153,219.7514133
2025,2,TEN,LAR,camward,175,33,224.6085051,32.39903336,6.918418213,1,5.303030303,6.9325681,224.1500625
2025,2,WAS,GB,jaydendaniels,200,42,233.576721,32.7576068,7.11647214,1,4.761904762,7.130457436,233.1185962
2025,3,ARI,SF,kylermurray,159,35,203.437364,27.83400413,7.293887233,1,4.542857143,7.308950699,203.0180874
2025,3,ATL,CAR,michaelpenixjr,172,36,250.0888904,32.92850415,7.646519662,0.8372093023,4.777777778,7.594905899,251.7884544
2025,3,BAL,DET,lamarjackson,288,27,249.4003215,28.59712149,8.6665664,0.9642857143,10.66666667,8.72116872,247.8388523
2025,3,BUF,MIA,joshallen,213,28,249.555911,33.08367814,7.553098126,1,7.607142857,7.5431731,249.8842674
2025,3,CAR,ATL,bryceyoung,121,24,219.4641549,35.24878719,6.212247224,1,5.041666667,6.226147687,218.9741804
2025,3,CHI,DAL,calebwilliams,298,28,188.7161871,28.64601385,6.608196952,1,10.64285714,6.587869017,189.2985014
2025,3,CIN,MIN,jakebrowning,140,27,171.1400469,23.14890331,7.335537102,1,5.185185185,7.393008842,169.8096391
2025,3,CLE,GB,joeflacco,142,36,240.1548977,34.59337534,6.930917246,1,3.944444444,6.942222186,239.7638217
2025,3,DAL,CHI,dakprescott,251,40,249.0838592,36.62729274,6.781823728,0.8888888889,6.275,6.800498767,248.399843
2025,3,DEN,LAC,bonix,153,25,211.315349,31.8904252,6.638730925,1,6.12,6.626294496,211.711952
2025,3,DET,BAL,jaredgoff,202,28,264.974728,31.54159975,8.389085758,1,7.214285714,8.400801801,264.6051852
2025,3,GB,CLE,jordanlove,183,25,226.3937951,28.99134,7.847318912,1,7.32,7.809014523,227.5042907
2025,3,HOU,JAX,cjstroud,204,38,196.1630996,27.41246755,7.154926829,1,5.368421053,7.155981096,196.1341995
2025,3,IND,TEN,danieljones,228,25,219.3314115,32.0003766,6.849486053,1,9.12,6.854025947,219.1861332
2025,3,JAX,HOU,trevorlawrence,222,40,226.4116593,32.97194924,6.930176697,1,5.55,6.866796307,228.5014343
2025,3,KC,NYG,patrickmahomes,224,37,194.8584968,27.73345419,7.012904769,1,6.054054054,7.0261171,194.4920732
2025,3,LAC,DEN,justinherbert,300,47,218.0089303,28.84728797,7.535945072,1,6.382978723,7.557345791,217.3915776
2025,3,LAR,PHI,matthewstafford,196,33,240.507566,31.97351895,7.517990085,0.9705882353,5.939393939,7.522086212,240.3765984
2025,3,LV,WAS,genosmith,289,29,249.2221193,33.42667355,7.447155096,1,9.965517241,7.455785839,248.9336223
2025,3,MIA,BUF,tuatagovailoa,146,34,192.1526347,26.43011564,7.239460193,1,4.294117647,7.270215433,191.3397701
2025,3,NE,PIT,drakemaye,268,37,195.5485447,30.0802513,6.465459734,1,7.243243243,6.500894648,194.4826536
2025,3,NO,SEA,spencerrattler,218,39,223.7959767,36.14103385,6.229246999,0.9512195122,5.58974359,6.192295928,225.1314266
2025,3,NYG,KC,russellwilson,160,32,230.9687745,31.30686959,7.387927597,1,5,7.377574875,231.2928858
2025,3,PHI,LAR,jalenhurts,226,32,196.2241336,26.77832629,7.393863488,1,7.0625,7.327722108,197.995289
2025,3,PIT,NE,aaronrodgers,139,23,222.0219853,31.61319068,7.011317206,1,6.043478261,7.023080571,221.6501078
2025,3,SEA,NO,samdarnold,218,18,253.1277527,32.43364341,7.805841425,0.8571428571,12.11111111,7.804480969,253.1718773
2025,3,SF,ARI,macjones,284,41,222.3304006,33.6717278,6.566525523,1,6.926829268,6.602880668,221.10626
2025,3,TB,NYJ,bakermayfield,233,29,241.1481233,32.13998006,7.496929012,1,8.034482759,7.503057652,240.9511489
2025,3,TEN,IND,camward,219,38,221.1997164,32.95294081,6.706468177,1,5.763157895,6.712594109,220.9978489
2025,4,ARI,SEA,kylermurray,200,41,204.3151205,28.40010318,7.149096175,1,4.87804878,7.194168246,203.035069
2025,4,ATL,WAS,michaelpenixjr,313,26,237.1824608,31.89822625,7.441609527,1,12.03846154,7.435600305,237.3741444
2025,4,BUF,NO,joshallen,209,22,238.7200757,31.71898946,7.555942586,1,9.5,7.526093352,239.6668632
2025,4,CAR,NE,bryceyoung,150,30,197.3547134,32.1672105,6.150637721,0.8333333333,5,6.135275964,197.8488583
2025,4,CHI,LV,calebwilliams,212,37,203.711874,29.77827372,6.820547488,1,5.72972973,6.840956461,203.10413
2025,4,CIN,DEN,jakebrowning,125,25,188.8258915,26.89916891,7.066743112,1,5,7.019766749,190.0895166
2025,4,CLE,DET,joeflacco,184,34,233.222783,34.48065138,6.744262696,0.9714285714,5.411764706,6.763874048,232.5465708
2025,4,DAL,GB,dakprescott,319,40,236.8229909,35.11759608,6.744628215,1,7.975,6.743713048,236.8551293
2025,4,DEN,CIN,bonix,326,42,201.0988705,29.95543074,6.739782849,1,7.761904762,6.713269198,201.8930983
2025,4,DET,CLE,jaredgoff,168,27,266.1397163,31.95474807,8.327254176,1,6.222222222,8.32864386,266.0953093
2025,4,GB,DAL,jordanlove,337,43,233.272387,29.64366557,7.971285737,1,7.837209302,7.869215313,236.2981285
2025,4,HOU,TEN,cjstroud,233,28,199.4249925,28.19376453,7.06090021,1,8.321428571,7.073372279,199.0733579
2025,4,IND,LAR,danieljones,262,33,207.6131108,30.34932955,6.829607051,1,7.939393939,6.840780798,207.2739951
2025,4,JAX,SF,trevorlawrence,174,31,235.6612852,33.82368777,6.991524197,1,5.612903226,6.967344506,236.4791315
2025,4,KC,BAL,patrickmahomes,270,37,204.6606389,29.8101699,6.896658699,1,7.297297297,6.865463685,205.5905676
2025,4,LAC,NYG,justinherbert,203,41,247.2271992,32.29381438,7.620962967,1,4.951219512,7.655558933,246.1099635
2025,4,LAR,IND,matthewstafford,375,41,245.2167839,32.73697002,7.509255138,1,9.146341463,7.490515577,245.8302603
2025,4,LV,CHI,genosmith,117,21,255.654104,33.7486271,7.579700472,1,5.571428571,7.575244564,255.8044848
2025,4,MIA,NYJ,tuatagovailoa,177,25,201.0254489,28.40128496,7.084442164,1,7.08,7.078040631,201.2072607
2025,4,NE,CAR,drakemaye,203,17,206.646555,31.09362164,6.697713219,0.9444444444,11.94117647,6.645946793,208.2561607
2025,4,NO,BUF,spencerrattler,126,27,225.7513075,35.68022262,6.308460058,0.9642857143,4.666666667,6.327071159,225.0872593
2025,4,PHI,TB,jalenhurts,130,24,215.2755876,29.16490464,7.376423305,1,5.416666667,7.381323213,215.1326823
2025,4,PIT,MIN,aaronrodgers,200,22,209.7566618,29.96750961,6.960378314,1,9.090909091,6.999469244,208.585204
2025,4,SEA,ARI,samdarnold,242,26,243.561084,30.30106103,8.032434566,1,9.307692308,8.038038131,243.39129
2025,4,TB,PHI,bakermayfield,289,40,237.6615087,31.73479421,7.525221315,1,7.225,7.488988495,238.8113498
2025,4,TEN,HOU,camward,108,26,217.6575296,32.93994945,6.608059432,1,4.153846154,6.607706851,217.6691436
2025,5,ARI,TEN,kylermurray,220,31,208.1128399,29.78996164,7.021376696,0.96875,7.096774194,6.986005634,209.1665425
2025,5,BUF,NE,joshallen,253,31,234.7403631,30.54767134,7.638978347,1,8.161290323,7.684394679,233.3529999
2025,5,CAR,MIA,bryceyoung,198,30,187.5293706,30.86641605,6.078938726,1,6.6,6.075514898,187.6350519
2025,5,CIN,DET,jakebrowning,251,40,186.0610141,27.38162286,6.873678749,1,6.275,6.795105425,188.2124792
2025,5,DAL,NYJ,dakprescott,237,29,242.4812411,35.13067635,6.927239473,1,8.172413793,6.902265093,243.358608
2025,5,DEN,PHI,bonix,242,39,216.2555722,31.98123506,6.776721836,1,6.205128205,6.761951871,216.727934
2025,5,DET,CIN,jaredgoff,258,23,262.2591824,31.84252313,8.289913824,0.9583333333,11.2173913,8.236130703,263.9717727
2025,5,HOU,BAL,cjstroud,244,27,207.3785696,29.00389095,7.109759518,0.8709677419,9.037037037,7.150025836,206.2106897
2025,5,IND,LV,danieljones,212,29,214.8446499,30.70145481,7.003340035,0.90625,7.310344828,6.997865449,215.0127276
2025,5,JAX,KC,trevorlawrence,221,25,227.8717572,33.58538446,6.770257518,1,8.84,6.784848853,227.3817016
2025,5,KC,JAX,patrickmahomes,318,41,212.740375,30.88354473,6.90252352,1,7.756097561,6.888470119,213.1743939
2025,5,LAC,WAS,justinherbert,166,29,243.9403014,32.61924275,7.473308685,0.8787878788,5.724137931,7.478417059,243.7736701
2025,5,LAR,SF,matthewstafford,389,47,253.7975807,33.46616028,7.581373845,1,8.276595745,7.5837078,253.7194722
2025,5,LV,IND,genosmith,228,36,238.3251605,31.74472404,7.465119768,1,6.333333333,7.50755181,236.978167
2025,5,MIA,CAR,tuatagovailoa,256,36,200.1975225,28.31400162,7.070052947,1,7.111111111,7.070619168,200.1814906
2025,5,MIN,CLE,carsonwentz,236,34,206.8023476,27.54540909,7.555756906,0.9714285714,6.941176471,7.507688375,208.126415
2025,5,NE,BUF,drakemaye,273,30,201.286364,29.15524588,6.882720979,1,9.1,6.903950144,200.6674224
2025,5,NO,NYG,spencerrattler,225,31,214.0010461,34.6755293,6.195216788,0.96875,7.258064516,6.171529331,214.8224213
2025,5,PHI,DEN,jalenhurts,280,38,204.0182252,28.64370287,7.118982996,1,7.368421053,7.122620498,203.9140337
2025,5,SEA,TB,samdarnold,341,34,250.2005094,31.11864802,8.082030344,1,10.02941176,8.040211429,251.5018575
2025,5,SF,LAR,macjones,342,49,224.6952422,34.39858069,6.570801165,1,6.979591837,6.532107943,226.0262341
2025,5,TB,SEA,bakermayfield,379,33,236.8231857,32.22894097,7.346122277,1,11.48484848,7.348152889,236.7577412
2025,5,TEN,ARI,camward,265,39,201.391734,31.82201037,6.33817439,1,6.794871795,6.328692992,201.6934512
2025,5,WAS,LAC,jaydendaniels,231,26,216.4759039,30.41126587,7.099758091,1,8.884615385,7.118279945,215.9126309
2025,6,ATL,BUF,michaelpenixjr,250,32,245.8978617,31.75122235,7.744023329,1,7.8125,7.744516385,245.8822066
2025,6,BUF,ATL,joshallen,180,26,225.7726329,29.4454882,7.674454975,1,6.923076923,7.667477997,225.9780734
2025,6,CAR,DAL,bryceyoung,199,25,191.8409706,31.23374838,6.114355796,1,7.96,6.142105272,190.9742504
2025,6,CHI,WAS,calebwilliams,252,29,201.5010886,30.22634361,6.627714864,1,8.689655172,6.666406338,200.3315868
2025,6,CLE,PIT,dillongabriel,221,52,154.3761685,24.57900046,6.205308202,1,4.25,6.280815558,152.5202732
2025,6,DAL,CAR,dakprescott,261,34,237.6249622,34.16105679,7.004495869,1,7.676470588,6.95601906,239.2809812
2025,6,DEN,NYJ,bonix,174,30,220.3740728,32.51882917,6.76010772,1,5.8,6.776814493,219.8307881
2025,6,DET,KC,jaredgoff,203,29,260.7375451,31.32378111,8.361752281,1,7,8.323948639,261.9216981
2025,6,GB,CIN,jordanlove,259,26,253.2586418,31.68392986,7.961549666,1,9.961538462,7.993283752,252.2531812
2025,6,IND,ARI,danieljones,212,30,216.4774402,30.77472255,7.02856394,1,7.066666667,7.034261313,216.3021052
2025,6,JAX,SEA,trevorlawrence,258,42,222.0840712,31.62052635,7.01101038,1,6.142857143,7.02341475,221.6918385
2025,6,KC,DET,patrickmahomes,257,30,212.5153152,30.68526495,6.953774532,1,8.566666667,6.925647068,213.3784139
2025,6,LAC,MIA,justinherbert,264,38,235.1961068,31.39264834,7.474625663,1,6.947368421,7.492075988,234.6482949
2025,6,LAR,BAL,matthewstafford,181,26,256.620211,34.01275327,7.553595605,1,6.961538462,7.544823231,256.9185836
2025,6,LV,TEN,genosmith,174,23,238.1146239,32.0985851,7.421829804,1,7.565217391,7.418228036,238.2302356
2025,6,MIA,LAC,tuatagovailoa,205,32,214.765425,30.09034104,7.082612726,0.9696969697,6.40625,7.137354298,213.1182324
2025,6,NE,NO,drakemaye,261,26,207.2289293,29.5596546,6.998910323,1,10.03846154,7.01053284,206.8853717
2025,6,NO,NE,spencerrattler,227,26,217.0457264,34.60754129,6.266635951,1,8.730769231,6.271630932,216.8728624
2025,6,NYG,PHI,jaxsondart,195,25,145.094067,22.24622414,6.495686473,0.9615384615,7.8,6.52218849,144.5044972
2025,6,NYJ,DEN,justinfields,45,17,167.5632023,26.1859495,6.414927112,1,2.647058824,6.398973706,167.9809574
2025,6,PHI,NYG,jalenhurts,283,33,213.8681369,29.33969651,7.279832644,1,8.575757576,7.289377954,213.5880804
2025,6,PIT,CLE,aaronrodgers,235,30,212.8436008,29.86043691,7.063872604,1,7.833333333,7.127946634,210.9303222
2025,6,SEA,JAX,samdarnold,295,27,253.0960928,31.07890164,8.185367421,1,10.92592593,8.143662724,254.392229
2025,6,SF,TB,macjones,347,39,233.2478357,35.38247242,6.604037369,1,8.897435897,6.592185899,233.66717
2025,6,TB,SF,bakermayfield,256,23,239.592862,31.34291182,7.69659088,1,11.13043478,7.644243886,241.2335693
2025,6,TEN,LV,camward,222,38,211.3594076,32.7830471,6.406317144,1,5.842105263,6.447216665,210.0185967
2025,6,WAS,CHI,jaydendaniels,211,26,216.3140196,29.71238861,7.205418854,1,8.115384615,7.280263543,214.0902051
2025,7,ATL,SF,michaelpenixjr,241,38,244.4580105,31.95616871,7.66334595,1,6.342105263,7.649790959,244.8911761
2025,7,CHI,NO,calebwilliams,172,26,209.1451424,30.66969092,6.789991783,1,6.615384615,6.819277798,208.2469494
2025,7,CIN,PIT,joeflacco,342,47,203.820857,31.3806649,6.487037488,1,7.276595745,6.495109573,203.5675496
2025,7,CLE,MIA,dillongabriel,116,18,150.9389351,25.45554435,5.932584368,1,6.444444444,5.929511191,151.0171645
2025,7,DAL,WAS,dakprescott,264,30,232.8525805,33.32080984,6.970128868,1,8.8,6.988202917,232.2503386
2025,7,DEN,NYG,bonix,279,50,213.4100775,32.08872348,6.654679427,1,5.58,6.650625341,213.540168
2025,7,DET,TB,jaredgoff,241,29,255.1810186,30.89904235,8.238067416,1,8.310344828,8.258541337,254.548394
2025,7,GB,ARI,jordanlove,179,29,244.3220271,30.57581978,7.992057954,1,6.172413793,7.990694243,244.3637237
2025,7,HOU,SEA,cjstroud,229,49,204.0444483,28.48345507,7.147409994,1,4.673469388,7.163612977,203.5829314
2025,7,IND,LAC,danieljones,288,34,214.4931561,30.65460603,6.968508849,1,8.470588235,6.997093876,213.6168933
2025,7,JAX,LAR,trevorlawrence,296,48,218.6055787,32.27953602,6.771566599,1,6.166666667,6.772265208,218.5830279
2025,7,KC,LV,patrickmahomes,286,35,212.1945981,30.48048068,6.965300777,1,8.171428571,6.961655243,212.3057157
2025,7,LAC,IND,justinherbert,420,55,229.9991085,31.48573636,7.318230114,1,7.636363636,7.304866745,230.419864
2025,7,LAR,JAX,matthewstafford,182,33,251.31799,33.42599747,7.464896883,1,5.515151515,7.518638455,249.5216243
2025,7,LV,KC,genosmith,67,16,233.5251025,31.70886436,7.366560388,0.8888888889,4.1875,7.364663074,233.5852642
2025,7,MIN,PHI,carsonwentz,313,42,211.503423,28.50333247,7.396557091,1,7.452380952,7.420305089,210.8265259
2025,7,NE,TEN,drakemaye,222,23,206.5391653,29.20772091,7.075284709,0.9583333333,9.652173913,7.071389305,206.6529411
2025,7,NO,CHI,spencerrattler,233,32,209.8683503,33.07569359,6.324784296,1,7.28125,6.345092952,209.1966274
2025,7,NYG,DEN,jaxsondart,283,33,149.3709334,22.97771826,6.509357484,1,8.575757576,6.50068609,149.5701823
2025,7,PHI,MIN,jalenhurts,326,23,214.9743621,29.55789406,7.276951289,1,14.17391304,7.272993186,215.0913553
2025,7,PIT,CIN,aaronrodgers,249,34,210.6492225,29.87103144,7.035784318,1,7.323529412,7.051956772,210.1661346
2025,7,SEA,HOU,samdarnold,213,31,255.3510474,30.81504492,8.248151229,0.96875,6.870967742,8.286570671,254.1671506
2025,7,SF,ATL,macjones,152,26,233.3449262,35.17158914,6.650741558,1,5.846153846,6.634472081,233.9171496
2025,7,TB,DET,bakermayfield,228,50,236.3891113,31.00483075,7.635069907,1,4.56,7.624267108,236.7240503
2025,7,TEN,NE,camward,255,34,206.4802364,32.98667547,6.249758918,1,7.5,6.259504283,206.1587692
2025,8,BUF,CAR,joshallen,163,19,224.2118582,29.4206254,7.586553773,0.8260869565,8.578947368,7.620907278,223.2011566
2025,8,CHI,BAL,calebwilliams,285,38,217.4731776,31.73877335,6.790094473,1,7.5,6.851971725,215.5092695
2025,8,CIN,NYJ,joeflacco,223,34,211.9724041,32.24057778,6.60328096,1,6.558823529,6.574708604,212.8935934
2025,8,CLE,NE,dillongabriel,156,35,155.8532234,26.17103812,5.941797261,1,4.457142857,5.955179258,155.5030026
2025,8,DAL,DEN,dakprescott,188,31,236.1561135,33.75917803,6.92437404,0.8857142857,6.064516129,6.995315861,233.7611759
2025,8,DEN,DAL,bonix,247,29,218.8797692,33.16000329,6.615644075,1,8.517241379,6.600716149,219.3747793
2025,8,GB,PIT,jordanlove,360,37,233.4616777,30.16525131,7.759038511,1,9.72972973,7.739424256,234.0533466
2025,8,HOU,SF,cjstroud,318,39,211.1337348,29.88255965,7.042997527,1,8.153846154,7.065450126,210.4627937
2025,8,IND,TEN,danieljones,272,29,218.1939715,30.91823343,7.041506489,0.935483871,9.379310345,7.057129316,217.7109413
2025,8,KC,WAS,patrickmahomes,299,34,216.1960482,30.85782413,7.025430957,1,8.794117647,7.006198727,216.7895129
2025,8,LAC,MIN,justinherbert,227,25,235.410889,31.91870155,7.339751847,1,9.08,7.375327868,234.2753486
2025,8,MIA,ATL,tuatagovailoa,205,26,194.1278367,28.43616516,6.882891085,0.962962963,7.884615385,6.826793825,195.7230277
2025,8,MIN,LAC,carsonwentz,144,27,218.6793922,29.49203688,7.415947941,0.8709677419,5.333333333,7.414862295,218.7114102
2025,8,NE,CLE,drakemaye,282,24,203.7493253,28.18107534,7.195013211,1,11.75,7.230005346,202.7632093
2025,8,NYG,PHI,jaxsondart,193,24,219.4978706,31.53983963,6.919837725,1,8.041666667,6.959384487,218.2505721
2025,8,PHI,NYG,jalenhurts,179,20,224.4734465,29.6537026,7.584509033,1,8.95,7.569828616,224.9087752
2025,8,PIT,GB,aaronrodgers,219,36,215.2676839,30.40466023,7.05690302,1,6.083333333,7.080088456,214.5627386
2025,8,TB,NO,bakermayfield,152,24,243.9587817,31.80852851,7.658104125,1,6.333333333,7.669602876,243.5930234
2025,8,TEN,IND,camward,259,38,206.8255298,32.88958907,6.302417519,1,6.815789474,6.288480207,207.2839223
2025,9,ATL,NE,michaelpenixjr,221,37,241.7928543,31.82036395,7.64267023,1,5.972972973,7.598682864,243.1925483
2025,9,BAL,MIA,lamarjackson,204,23,225.7719271,26.11295721,8.678232779,1,8.869565217,8.64597316,226.6143212
2025,9,BUF,KC,joshallen,273,26,218.1193685,28.44366961,7.664174672,1,10.5,7.668467941,217.9972522
2025,9,CAR,GB,bryceyoung,102,20,183.7720671,29.84883768,6.151822193,1,5.1,6.156757898,183.6247421
2025,9,CHI,CIN,calebwilliams,280,34,219.5082843,31.91001954,6.855433283,0.9189189189,8.235294118,6.878976807,218.75701
2025,9,CIN,CHI,joeflacco,470,47,211.8876926,32.31379982,6.578592375,1,10,6.557188995,212.5793171
2025,9,DAL,ARI,dakprescott,250,39,228.9336691,32.52728648,7.056220315,1,6.41025641,7.038203732,229.5196997
2025,9,DEN,HOU,bonix,173,37,223.0067088,33.18976652,6.727914259,1,4.675675676,6.719140631,223.2979034
2025,9,DET,MIN,jaredgoff,284,37,260.0977434,31.22859565,8.283373106,1,7.675675676,8.328832532,258.6781093
2025,9,GB,CAR,jordanlove,273,37,246.8233674,30.61096266,8.030657131,1,7.378378378,8.063234409,245.8261455
2025,9,IND,PIT,danieljones,342,50,214.6867813,30.1279178,7.171951945,1,6.84,7.125841974,216.0759787
2025,9,JAX,LV,trevorlawrence,220,34,230.4988082,33.23255329,6.919616543,1,6.470588235,6.935934358,229.9565255
2025,9,KC,BUF,patrickmahomes,250,34,219.6555224,30.97866203,7.132163198,1,7.352941176,7.090542585,220.9448733
2025,9,LAC,TEN,justinherbert,250,29,231.3979236,31.17397164,7.44529915,1,8.620689655,7.422792524,232.0995445
2025,9,LAR,NO,matthewstafford,281,32,247.5102852,33.35144987,7.422288538,1,8.78125,7.421275124,247.5440841
2025,9,LV,JAX,genosmith,284,39,215.565219,29.43747871,7.270503565,1,7.282051282,7.322815284,214.0252939
2025,9,MIA,BAL,tuatagovailoa,261,40,197.0426114,28.26747712,6.95766656,1,6.525,6.970647241,196.6756803
2025,9,MIN,DET,jjmccarthy,143,25,226.1680214,31.19655288,7.25513912,1,5.72,7.249776034,226.3353312
2025,9,NE,ATL,drakemaye,259,29,211.1396042,28.60848093,7.417841289,1,8.931034483,7.380315113,212.2131711
2025,9,NYG,SF,jaxsondart,191,33,226.1412748,31.41126581,7.178124181,1,5.787878788,7.199368412,225.4739666
2025,9,PIT,IND,aaronrodgers,203,35,215.1224407,30.75260082,7.049047255,1,5.8,6.995260077,216.7765364
2025,9,SEA,WAS,samdarnold,330,24,262.0903292,32.03289422,8.230436879,1,13.75,8.181912238,263.6447139
2025,9,TEN,LAC,camward,145,21,209.4178895,32.85804652,6.395721737,1,6.904761905,6.373412655,210.1509224
2025,9,WAS,SEA,jaydendaniels,153,22,195.8333755,27.01396044,7.224747173,1,6.954545455,7.249339687,195.1690343
